"id","name","type","abbrev","ibge","bacen","id_place_parent"
606,Olho D'Água das Cunhãs,CITY,"","2107407",,9
607,Olinda Nova do Maranhão,CITY,"","2107456",,9
608,Paço do Lumiar,CITY,"","2107506",,9
609,Palmeirândia,CITY,"","2107605",,9
610,Paraibano,CITY,"","2107704",,9
611,Parnarama,CITY,"","2107803",,9
612,Passagem Franca,CITY,"","2107902",,9
613,Pastos Bons,CITY,"","2108009",,9
614,Paulino Neves,CITY,"","2108058",,9
615,Paulo Ramos,CITY,"","2108108",,9
616,Pedreiras,CITY,"","2108207",,9
617,Pedro do Rosário,CITY,"","2108256",,9
618,Penalva,CITY,"","2108306",,9
619,Peri Mirim,CITY,"","2108405",,9
620,Peritoró,CITY,"","2108454",,9
621,Pindaré Mirim,CITY,"","2108504",,9
622,Pinheiro,CITY,"","2108603",,9
623,Pio XII,CITY,"","2108702",,9
624,Pirapemas,CITY,"","2108801",,9
625,Poção de Pedras,CITY,"","2108900",,9
626,Porto Franco,CITY,"","2109007",,9
627,Porto Rico do Maranhão,CITY,"","2109056",,9
628,Presidente Dutra,CITY,"","2109106",,9
629,Presidente Juscelino,CITY,"","2109205",,9
630,Presidente Médici,CITY,"","2109239",,9
631,Presidente Sarney,CITY,"","2109270",,9
632,Presidente Vargas,CITY,"","2109304",,9
633,Primeira Cruz,CITY,"","2109403",,9
634,Raposa,CITY,"","2109452",,9
635,Riachão,CITY,"","2109502",,9
636,Ribamar Fiquene,CITY,"","2109551",,9
637,Rosário,CITY,"","2109601",,9
638,Sambaíba,CITY,"","2109700",,9
639,Santa Filomena do Maranhão,CITY,"","2109759",,9
640,Santa Helena,CITY,"","2109809",,9
641,Santa Inês,CITY,"","2109908",,9
642,Santa Luzia,CITY,"","2110005",,9
643,Santa Luzia do Paruá,CITY,"","2110039",,9
644,Santa Quitéria do Maranhão,CITY,"","2110104",,9
645,Santa Rita,CITY,"","2110203",,9
646,Santana do Maranhão,CITY,"","2110237",,9
647,Santo Amaro do Maranhão,CITY,"","2110278",,9
648,Santo Antônio dos Lopes,CITY,"","2110302",,9
649,São Benedito do Rio Preto,CITY,"","2110401",,9
650,São Bento,CITY,"","2110500",,9
651,São Bernardo,CITY,"","2110609",,9
652,São Domingos do Azeitão,CITY,"","2110658",,9
653,São Domingos do Maranhão,CITY,"","2110708",,9
654,São Félix de Balsas,CITY,"","2110807",,9
655,São Francisco do Brejão,CITY,"","2110856",,9
656,São Francisco do Maranhão,CITY,"","2110906",,9
657,São João Batista,CITY,"","2111003",,9
658,São João do Carú,CITY,"","2111029",,9
659,São João do Paraíso,CITY,"","2111052",,9
660,São João do Soter,CITY,"","2111078",,9
661,São João dos Patos,CITY,"","2111102",,9
662,São José de Ribamar,CITY,"","2111201",,9
663,São José dos Basílios,CITY,"","2111250",,9
664,São Luís,CITY,"","2111300",,9
665,São Luís Gonzaga do Maranhão,CITY,"","2111409",,9
666,São Mateus do Maranhão,CITY,"","2111508",,9
667,São Pedro da Água Branca,CITY,"","2111532",,9
668,São Pedro dos Crentes,CITY,"","2111573",,9
669,São Raimundo das Mangabeiras,CITY,"","2111607",,9
670,São Raimundo do Doca Bezerra,CITY,"","2111631",,9
671,São Roberto,CITY,"","2111672",,9
672,São Vicente Ferrer,CITY,"","2111706",,9
673,Satubinha,CITY,"","2111722",,9
674,Senador Alexandre Costa,CITY,"","2111748",,9
675,Senador La Rocque,CITY,"","2111763",,9
676,Serrano do Maranhão,CITY,"","2111789",,9
677,Sítio Novo,CITY,"","2111805",,9
678,Sucupira do Norte,CITY,"","2111904",,9
679,Sucupira do Riachão,CITY,"","2111953",,9
680,Tasso Fragoso,CITY,"","2112001",,9
681,Timbiras,CITY,"","2112100",,9
682,Timon,CITY,"","2112209",,9
683,Trizidela do Vale,CITY,"","2112233",,9
684,Tufilândia,CITY,"","2112274",,9
685,Tuntum,CITY,"","2112308",,9
686,Turiaçu,CITY,"","2112407",,9
687,Turilândia,CITY,"","2112456",,9
688,Tutóia,CITY,"","2112506",,9
689,Urbano Santos,CITY,"","2112605",,9
690,Vargem Grande,CITY,"","2112704",,9
691,Viana,CITY,"","2112803",,9
692,Vila Nova dos Martírios,CITY,"","2112852",,9
693,Vitória do Mearim,CITY,"","2112902",,9
694,Vitorino Freire,CITY,"","2113009",,9
695,Zé Doca,CITY,"","2114007",,9
696,Acauã,CITY,"","2200053",,10
697,Agricolândia,CITY,"","2200103",,10
698,Água Branca,CITY,"","2200202",,10
699,Alagoinha do Piauí,CITY,"","2200251",,10
700,Alegrete do Piauí,CITY,"","2200277",,10
701,Alto Longá,CITY,"","2200301",,10
702,Altos,CITY,"","2200400",,10
703,Alvorada do Gurguéia,CITY,"","2200459",,10
704,Amarante,CITY,"","2200509",,10
705,Angical do Piauí,CITY,"","2200608",,10
706,Anísio de Abreu,CITY,"","2200707",,10
707,Antônio Almeida,CITY,"","2200806",,10
708,Aroazes,CITY,"","2200905",,10
709,Aroeiras do Itaim,CITY,"","2200954",,10
710,Arraial,CITY,"","2201002",,10
711,Assunção do Piauí,CITY,"","2201051",,10
712,Avelino Lopes,CITY,"","2201101",,10
713,Baixa Grande do Ribeiro,CITY,"","2201150",,10
714,Barra D'Alcântara,CITY,"","2201176",,10
715,Barras,CITY,"","2201200",,10
716,Barreiras do Piauí,CITY,"","2201309",,10
717,Barro Duro,CITY,"","2201408",,10
718,Batalha,CITY,"","2201507",,10
719,Bela Vista do Piauí,CITY,"","2201556",,10
720,Belém do Piauí,CITY,"","2201572",,10
721,Beneditinos,CITY,"","2201606",,10
722,Bertolínia,CITY,"","2201705",,10
723,Betânia do Piauí,CITY,"","2201739",,10
724,Boa Hora,CITY,"","2201770",,10
725,Bocaina,CITY,"","2201804",,10
726,Bom Jesus,CITY,"","2201903",,10
727,Bom Princípio do Piauí,CITY,"","2201919",,10
728,Bonfim do Piauí,CITY,"","2201929",,10
729,Boqueirão do Piauí,CITY,"","2201945",,10
730,Brasileira,CITY,"","2201960",,10
731,Brejo do Piauí,CITY,"","2201988",,10
732,Buriti dos Lopes,CITY,"","2202000",,10
733,Buriti dos Montes,CITY,"","2202026",,10
734,Cabeceiras do Piauí,CITY,"","2202059",,10
735,Cajazeiras do Piauí,CITY,"","2202075",,10
736,Cajueiro da Praia,CITY,"","2202083",,10
737,Caldeirão Grande do Piauí,CITY,"","2202091",,10
738,Campinas do Piauí,CITY,"","2202109",,10
739,Campo Alegre do Fidalgo,CITY,"","2202117",,10
740,Campo Grande do Piauí,CITY,"","2202133",,10
741,Campo Largo do Piauí,CITY,"","2202174",,10
742,Campo Maior,CITY,"","2202208",,10
743,Canavieira,CITY,"","2202251",,10
744,Canto do Buriti,CITY,"","2202307",,10
745,Capitão de Campos,CITY,"","2202406",,10
746,Capitão Gervásio Oliveira,CITY,"","2202455",,10
747,Caracol,CITY,"","2202505",,10
748,Caraúbas do Piauí,CITY,"","2202539",,10
749,Caridade do Piauí,CITY,"","2202554",,10
750,Castelo do Piauí,CITY,"","2202604",,10
751,Caxingó,CITY,"","2202653",,10
752,Cocal,CITY,"","2202703",,10
753,Cocal de Telha,CITY,"","2202711",,10
754,Cocal dos Alves,CITY,"","2202729",,10
755,Coivaras,CITY,"","2202737",,10
756,Colônia do Gurguéia,CITY,"","2202752",,10
757,Colônia do Piauí,CITY,"","2202778",,10
758,Conceição do Canindé,CITY,"","2202802",,10
759,Coronel José Dias,CITY,"","2202851",,10
760,Corrente,CITY,"","2202901",,10
761,Cristalândia do Piauí,CITY,"","2203008",,10
762,Cristino Castro,CITY,"","2203107",,10
763,Curimatá,CITY,"","2203206",,10
764,Currais,CITY,"","2203230",,10
765,Curralinhos,CITY,"","2203255",,10
766,Curral Novo do Piauí,CITY,"","2203271",,10
767,Demerval Lobão,CITY,"","2203305",,10
768,Dirceu Arcoverde,CITY,"","2203354",,10
769,Dom Expedito Lopes,CITY,"","2203404",,10
770,Domingos Mourão,CITY,"","2203420",,10
771,Dom Inocêncio,CITY,"","2203453",,10
772,Elesbão Veloso,CITY,"","2203503",,10
773,Eliseu Martins,CITY,"","2203602",,10
774,Esperantina,CITY,"","2203701",,10
775,Fartura do Piauí,CITY,"","2203750",,10
776,Flores do Piauí,CITY,"","2203800",,10
777,Floresta do Piauí,CITY,"","2203859",,10
778,Floriano,CITY,"","2203909",,10
779,Francinópolis,CITY,"","2204006",,10
780,Francisco Ayres,CITY,"","2204105",,10
781,Francisco Macedo,CITY,"","2204154",,10
782,Francisco Santos,CITY,"","2204204",,10
783,Fronteiras,CITY,"","2204303",,10
784,Geminiano,CITY,"","2204352",,10
785,Gilbués,CITY,"","2204402",,10
786,Guadalupe,CITY,"","2204501",,10
787,Guaribas,CITY,"","2204550",,10
788,Hugo Napoleão,CITY,"","2204600",,10
789,Ilha Grande,CITY,"","2204659",,10
790,Inhuma,CITY,"","2204709",,10
791,Ipiranga do Piauí,CITY,"","2204808",,10
792,Isaías Coelho,CITY,"","2204907",,10
793,Itainópolis,CITY,"","2205003",,10
794,Itaueira,CITY,"","2205102",,10
795,Jacobina do Piauí,CITY,"","2205151",,10
796,Jaicós,CITY,"","2205201",,10
797,Jardim do Mulato,CITY,"","2205250",,10
798,Jatobá do Piauí,CITY,"","2205276",,10
799,Jerumenha,CITY,"","2205300",,10
800,João Costa,CITY,"","2205359",,10
801,Joaquim Pires,CITY,"","2205409",,10
802,Joca Marques,CITY,"","2205458",,10
803,José de Freitas,CITY,"","2205508",,10
804,Juazeiro do Piauí,CITY,"","2205516",,10
805,Júlio Borges,CITY,"","2205524",,10
806,Jurema,CITY,"","2205532",,10
807,Lagoinha do Piauí,CITY,"","2205540",,10
808,Lagoa Alegre,CITY,"","2205557",,10
809,Lagoa do Barro do Piauí,CITY,"","2205565",,10
810,Lagoa de São Francisco,CITY,"","2205573",,10
811,Lagoa do Piauí,CITY,"","2205581",,10
812,Lagoa do Sítio,CITY,"","2205599",,10
813,Landri Sales,CITY,"","2205607",,10
814,Luís Correia,CITY,"","2205706",,10
815,Luzilândia,CITY,"","2205805",,10
816,Madeiro,CITY,"","2205854",,10
817,Manoel Emídio,CITY,"","2205904",,10
818,Marcolândia,CITY,"","2205953",,10
819,Marcos Parente,CITY,"","2206001",,10
820,Massapê do Piauí,CITY,"","2206050",,10
821,Matias Olímpio,CITY,"","2206100",,10
822,Miguel Alves,CITY,"","2206209",,10
823,Miguel Leão,CITY,"","2206308",,10
824,Milton Brandão,CITY,"","2206357",,10
825,Monsenhor Gil,CITY,"","2206407",,10
826,Monsenhor Hipólito,CITY,"","2206506",,10
827,Monte Alegre do Piauí,CITY,"","2206605",,10
828,Morro Cabeça no Tempo,CITY,"","2206654",,10
829,Morro do Chapéu do Piauí,CITY,"","2206670",,10
830,Murici dos Portelas,CITY,"","2206696",,10
831,Nazaré do Piauí,CITY,"","2206704",,10
832,Nazária,CITY,"","2206720",,10
833,Nossa Senhora de Nazaré,CITY,"","2206753",,10
834,Nossa Senhora dos Remédios,CITY,"","2206803",,10
835,Novo Oriente do Piauí,CITY,"","2206902",,10
836,Novo Santo Antônio,CITY,"","2206951",,10
837,Oeiras,CITY,"","2207009",,10
838,Olho D'Água do Piauí,CITY,"","2207108",,10
839,Padre Marcos,CITY,"","2207207",,10
840,Paes Landim,CITY,"","2207306",,10
841,Pajeú do Piauí,CITY,"","2207355",,10
842,Palmeira do Piauí,CITY,"","2207405",,10
843,Palmeirais,CITY,"","2207504",,10
844,Paquetá,CITY,"","2207553",,10
845,Parnaguá,CITY,"","2207603",,10
846,Parnaíba,CITY,"","2207702",,10
847,Passagem Franca do Piauí,CITY,"","2207751",,10
848,Patos do Piauí,CITY,"","2207777",,10
849,Pau D'Arco do Piauí,CITY,"","2207793",,10
850,Paulistana,CITY,"","2207801",,10
851,Pavussu,CITY,"","2207850",,10
852,Pedro II,CITY,"","2207900",,10
853,Pedro Laurentino,CITY,"","2207934",,10
854,Nova Santa Rita,CITY,"","2207959",,10
855,Picos,CITY,"","2208007",,10
856,Pimenteiras,CITY,"","2208106",,10
857,Pio IX,CITY,"","2208205",,10
858,Piracuruca,CITY,"","2208304",,10
859,Piripiri,CITY,"","2208403",,10
860,Porto,CITY,"","2208502",,10
861,Porto Alegre do Piauí,CITY,"","2208551",,10
862,Prata do Piauí,CITY,"","2208601",,10
863,Queimada Nova,CITY,"","2208650",,10
864,Redenção do Gurguéia,CITY,"","2208700",,10
865,Regeneração,CITY,"","2208809",,10
866,Riacho Frio,CITY,"","2208858",,10
867,Ribeira do Piauí,CITY,"","2208874",,10
868,Ribeiro Gonçalves,CITY,"","2208908",,10
869,Rio Grande do Piauí,CITY,"","2209005",,10
870,Santa Cruz do Piauí,CITY,"","2209104",,10
871,Santa Cruz dos Milagres,CITY,"","2209153",,10
872,Santa Filomena,CITY,"","2209203",,10
873,Santa Luz,CITY,"","2209302",,10
874,Santana do Piauí,CITY,"","2209351",,10
875,Santa Rosa do Piauí,CITY,"","2209377",,10
876,Santo Antônio de Lisboa,CITY,"","2209401",,10
877,Santo Antônio dos Milagres,CITY,"","2209450",,10
878,Santo Inácio do Piauí,CITY,"","2209500",,10
879,São Braz do Piauí,CITY,"","2209559",,10
880,São Félix do Piauí,CITY,"","2209609",,10
881,São Francisco de Assis do Piauí,CITY,"","2209658",,10
882,São Francisco do Piauí,CITY,"","2209708",,10
883,São Gonçalo do Gurguéia,CITY,"","2209757",,10
884,São Gonçalo do Piauí,CITY,"","2209807",,10
885,São João da Canabrava,CITY,"","2209856",,10
886,São João da Fronteira,CITY,"","2209872",,10
887,São João da Serra,CITY,"","2209906",,10
888,São João da Varjota,CITY,"","2209955",,10
889,São João do Arraial,CITY,"","2209971",,10
890,São João do Piauí,CITY,"","2210003",,10
891,São José do Divino,CITY,"","2210052",,10
892,São José do Peixe,CITY,"","2210102",,10
893,São José do Piauí,CITY,"","2210201",,10
894,São Julião,CITY,"","2210300",,10
895,São Lourenço do Piauí,CITY,"","2210359",,10
896,São Luís do Piauí,CITY,"","2210375",,10
897,São Miguel da Baixa Grande,CITY,"","2210383",,10
898,São Miguel do Fidalgo,CITY,"","2210391",,10
899,São Miguel do Tapuio,CITY,"","2210409",,10
900,São Pedro do Piauí,CITY,"","2210508",,10
901,São Raimundo Nonato,CITY,"","2210607",,10
902,Sebastião Barros,CITY,"","2210623",,10
903,Sebastião Leal,CITY,"","2210631",,10
904,Sigefredo Pacheco,CITY,"","2210656",,10
905,Simões,CITY,"","2210706",,10
906,Simplício Mendes,CITY,"","2210805",,10
907,Socorro do Piauí,CITY,"","2210904",,10
908,Sussuapara,CITY,"","2210938",,10
909,Tamboril do Piauí,CITY,"","2210953",,10
910,Tanque do Piauí,CITY,"","2210979",,10
911,Teresina,CITY,"","2211001",,10
912,União,CITY,"","2211100",,10
913,Uruçuí,CITY,"","2211209",,10
914,Valença do Piauí,CITY,"","2211308",,10
915,Várzea Branca,CITY,"","2211357",,10
916,Várzea Grande,CITY,"","2211407",,10
917,Vera Mendes,CITY,"","2211506",,10
918,Vila Nova do Piauí,CITY,"","2211605",,10
919,Wall Ferraz,CITY,"","2211704",,10
920,Abaiara,CITY,"","2300101",,11
921,Acarape,CITY,"","2300150",,11
922,Acaraú,CITY,"","2300200",,11
923,Acopiara,CITY,"","2300309",,11
924,Aiuaba,CITY,"","2300408",,11
925,Alcântaras,CITY,"","2300507",,11
926,Altaneira,CITY,"","2300606",,11
927,Alto Santo,CITY,"","2300705",,11
928,Amontada,CITY,"","2300754",,11
929,Antonina do Norte,CITY,"","2300804",,11
930,Apuiarés,CITY,"","2300903",,11
931,Aquiraz,CITY,"","2301000",,11
932,Aracati,CITY,"","2301109",,11
933,Aracoiaba,CITY,"","2301208",,11
934,Ararendá,CITY,"","2301257",,11
935,Araripe,CITY,"","2301307",,11
936,Aratuba,CITY,"","2301406",,11
937,Arneiroz,CITY,"","2301505",,11
938,Assaré,CITY,"","2301604",,11
939,Aurora,CITY,"","2301703",,11
940,Baixio,CITY,"","2301802",,11
941,Banabuiú,CITY,"","2301851",,11
942,Barbalha,CITY,"","2301901",,11
943,Barreira,CITY,"","2301950",,11
944,Barro,CITY,"","2302008",,11
945,Barroquinha,CITY,"","2302057",,11
946,Baturité,CITY,"","2302107",,11
947,Beberibe,CITY,"","2302206",,11
948,Bela Cruz,CITY,"","2302305",,11
949,Boa Viagem,CITY,"","2302404",,11
950,Brejo Santo,CITY,"","2302503",,11
951,Camocim,CITY,"","2302602",,11
952,Campos Sales,CITY,"","2302701",,11
953,Canindé,CITY,"","2302800",,11
954,Capistrano,CITY,"","2302909",,11
955,Caridade,CITY,"","2303006",,11
956,Cariré,CITY,"","2303105",,11
957,Caririaçu,CITY,"","2303204",,11
958,Cariús,CITY,"","2303303",,11
959,Carnaubal,CITY,"","2303402",,11
960,Cascavel,CITY,"","2303501",,11
961,Catarina,CITY,"","2303600",,11
962,Catunda,CITY,"","2303659",,11
963,Caucaia,CITY,"","2303709",,11
964,Cedro,CITY,"","2303808",,11
965,Chaval,CITY,"","2303907",,11
966,Choró,CITY,"","2303931",,11
967,Chorozinho,CITY,"","2303956",,11
968,Coreaú,CITY,"","2304004",,11
969,Crateús,CITY,"","2304103",,11
970,Crato,CITY,"","2304202",,11
971,Croatá,CITY,"","2304236",,11
972,Cruz,CITY,"","2304251",,11
973,Deputado Irapuan Pinheiro,CITY,"","2304269",,11
974,Ererê,CITY,"","2304277",,11
975,Eusébio,CITY,"","2304285",,11
976,Farias Brito,CITY,"","2304301",,11
977,Forquilha,CITY,"","2304350",,11
978,Fortaleza,CITY,"","2304400",,11
979,Fortim,CITY,"","2304459",,11
980,Frecheirinha,CITY,"","2304509",,11
981,General Sampaio,CITY,"","2304608",,11
982,Graça,CITY,"","2304657",,11
983,Granja,CITY,"","2304707",,11
984,Granjeiro,CITY,"","2304806",,11
985,Groairas,CITY,"","2304905",,11
986,Guaiúba,CITY,"","2304954",,11
987,Guaraciaba do Norte,CITY,"","2305001",,11
988,Guaramiranga,CITY,"","2305100",,11
989,Hidrolândia,CITY,"","2305209",,11
990,Horizonte,CITY,"","2305233",,11
991,Ibaretama,CITY,"","2305266",,11
992,Ibiapina,CITY,"","2305308",,11
993,Ibicuitinga,CITY,"","2305332",,11
994,Icapuí,CITY,"","2305357",,11
995,Icó,CITY,"","2305407",,11
996,Iguatu,CITY,"","2305506",,11
997,Independência,CITY,"","2305605",,11
998,Ipaporanga,CITY,"","2305654",,11
999,Ipaumirim,CITY,"","2305704",,11
1000,Ipu,CITY,"","2305803",,11
1001,Ipueiras,CITY,"","2305902",,11
1002,Iracema,CITY,"","2306009",,11
1003,Irauçuba,CITY,"","2306108",,11
1004,Itaiçaba,CITY,"","2306207",,11
1005,Itaitinga,CITY,"","2306256",,11
1006,Itapajé,CITY,"","2306306",,11
1007,Itapipoca,CITY,"","2306405",,11
1008,Itapiúna,CITY,"","2306504",,11
1009,Itarema,CITY,"","2306553",,11
1010,Itatira,CITY,"","2306603",,11
1011,Jaguaretama,CITY,"","2306702",,11
1012,Jaguaribara,CITY,"","2306801",,11
1013,Jaguaribe,CITY,"","2306900",,11
1014,Jaguaruana,CITY,"","2307007",,11
1015,Jardim,CITY,"","2307106",,11
1016,Jati,CITY,"","2307205",,11
1017,Jijoca de Jericoacoara,CITY,"","2307254",,11
1018,Juazeiro do Norte,CITY,"","2307304",,11
1019,Jucás,CITY,"","2307403",,11
1020,Lavras da Mangabeira,CITY,"","2307502",,11
1021,Limoeiro do Norte,CITY,"","2307601",,11
1022,Madalena,CITY,"","2307635",,11
1023,Maracanaú,CITY,"","2307650",,11
1024,Maranguape,CITY,"","2307700",,11
1025,Marco,CITY,"","2307809",,11
1026,Martinópole,CITY,"","2307908",,11
1027,Massapê,CITY,"","2308005",,11
1028,Mauriti,CITY,"","2308104",,11
1029,Meruoca,CITY,"","2308203",,11
1030,Milagres,CITY,"","2308302",,11
1031,Milhã,CITY,"","2308351",,11
1032,Miraíma,CITY,"","2308377",,11
1033,Missão Velha,CITY,"","2308401",,11
1034,Mombaça,CITY,"","2308500",,11
1035,Monsenhor Tabosa,CITY,"","2308609",,11
1036,Morada Nova,CITY,"","2308708",,11
1037,Moraújo,CITY,"","2308807",,11
1038,Morrinhos,CITY,"","2308906",,11
1039,Mucambo,CITY,"","2309003",,11
1040,Mulungu,CITY,"","2309102",,11
1041,Nova Olinda,CITY,"","2309201",,11
1042,Nova Russas,CITY,"","2309300",,11
1043,Novo Oriente,CITY,"","2309409",,11
1044,Ocara,CITY,"","2309458",,11
1045,Orós,CITY,"","2309508",,11
1046,Pacajus,CITY,"","2309607",,11
1047,Pacatuba,CITY,"","2309706",,11
1048,Pacoti,CITY,"","2309805",,11
1049,Pacujá,CITY,"","2309904",,11
1050,Palhano,CITY,"","2310001",,11
1051,Palmácia,CITY,"","2310100",,11
1052,Paracuru,CITY,"","2310209",,11
1053,Paraipaba,CITY,"","2310258",,11
1054,Parambu,CITY,"","2310308",,11
1055,Paramoti,CITY,"","2310407",,11
1056,Pedra Branca,CITY,"","2310506",,11
1057,Penaforte,CITY,"","2310605",,11
1058,Pentecoste,CITY,"","2310704",,11
1059,Pereiro,CITY,"","2310803",,11
1060,Pindoretama,CITY,"","2310852",,11
1061,Piquet Carneiro,CITY,"","2310902",,11
1062,Pires Ferreira,CITY,"","2310951",,11
1063,Poranga,CITY,"","2311009",,11
1064,Porteiras,CITY,"","2311108",,11
1065,Potengi,CITY,"","2311207",,11
1066,Potiretama,CITY,"","2311231",,11
1067,Quiterianópolis,CITY,"","2311264",,11
1068,Quixadá,CITY,"","2311306",,11
1069,Quixelô,CITY,"","2311355",,11
1070,Quixeramobim,CITY,"","2311405",,11
1071,Quixeré,CITY,"","2311504",,11
1072,Redenção,CITY,"","2311603",,11
1073,Reriutaba,CITY,"","2311702",,11
1074,Russas,CITY,"","2311801",,11
1075,Saboeiro,CITY,"","2311900",,11
1076,Salitre,CITY,"","2311959",,11
1077,Santana do Acaraú,CITY,"","2312007",,11
1078,Santana do Cariri,CITY,"","2312106",,11
1079,Santa Quitéria,CITY,"","2312205",,11
1080,São Benedito,CITY,"","2312304",,11
1081,São Gonçalo do Amarante,CITY,"","2312403",,11
1082,São João do Jaguaribe,CITY,"","2312502",,11
1083,São Luís do Curu,CITY,"","2312601",,11
1084,Senador Pompeu,CITY,"","2312700",,11
1085,Senador Sá,CITY,"","2312809",,11
1086,Sobral,CITY,"","2312908",,11
1087,Solonópole,CITY,"","2313005",,11
1088,Tabuleiro do Norte,CITY,"","2313104",,11
1089,Tamboril,CITY,"","2313203",,11
1090,Tarrafas,CITY,"","2313252",,11
1091,Tauá,CITY,"","2313302",,11
1092,Tejuçuoca,CITY,"","2313351",,11
1093,Tianguá,CITY,"","2313401",,11
1094,Trairi,CITY,"","2313500",,11
1095,Tururu,CITY,"","2313559",,11
1096,Ubajara,CITY,"","2313609",,11
1097,Umari,CITY,"","2313708",,11
1098,Umirim,CITY,"","2313757",,11
1099,Uruburetama,CITY,"","2313807",,11
1100,Uruoca,CITY,"","2313906",,11
1101,Varjota,CITY,"","2313955",,11
1102,Várzea Alegre,CITY,"","2314003",,11
1103,Viçosa do Ceará,CITY,"","2314102",,11
1104,Acari,CITY,"","2400109",,12
1105,Açu,CITY,"","2400208",,12
1106,Afonso Bezerra,CITY,"","2400307",,12
1107,Água Nova,CITY,"","2400406",,12
1108,Alexandria,CITY,"","2400505",,12
1109,Almino Afonso,CITY,"","2400604",,12
1110,Alto do Rodrigues,CITY,"","2400703",,12
1111,Angicos,CITY,"","2400802",,12
1112,Antônio Martins,CITY,"","2400901",,12
1113,Apodi,CITY,"","2401008",,12
1114,Areia Branca,CITY,"","2401107",,12
1115,Arez,CITY,"","2401206",,12
1116,Campo Grande,CITY,"","2401305",,12
1117,Baía Formosa,CITY,"","2401404",,12
1118,Baraúna,CITY,"","2401453",,12
1119,Barcelona,CITY,"","2401503",,12
1120,Bento Fernandes,CITY,"","2401602",,12
1121,Bodó,CITY,"","2401651",,12
1122,Bom Jesus,CITY,"","2401701",,12
1123,Brejinho,CITY,"","2401800",,12
1124,Caiçara do Norte,CITY,"","2401859",,12
1125,Caiçara do Rio do Vento,CITY,"","2401909",,12
1126,Caicó,CITY,"","2402006",,12
1127,Campo Redondo,CITY,"","2402105",,12
1128,Canguaretama,CITY,"","2402204",,12
1129,Caraúbas,CITY,"","2402303",,12
1130,Carnaúba dos Dantas,CITY,"","2402402",,12
1131,Carnaubais,CITY,"","2402501",,12
1132,Ceará-Mirim,CITY,"","2402600",,12
1133,Cerro Corá,CITY,"","2402709",,12
1134,Coronel Ezequiel,CITY,"","2402808",,12
1135,Coronel João Pessoa,CITY,"","2402907",,12
1136,Cruzeta,CITY,"","2403004",,12
1137,Currais Novos,CITY,"","2403103",,12
1138,Doutor Severiano,CITY,"","2403202",,12
1139,Parnamirim,CITY,"","2403251",,12
1140,Encanto,CITY,"","2403301",,12
1141,Equador,CITY,"","2403400",,12
1142,Espírito Santo,CITY,"","2403509",,12
1143,Extremoz,CITY,"","2403608",,12
1144,Felipe Guerra,CITY,"","2403707",,12
1145,Fernando Pedroza,CITY,"","2403756",,12
