"id","location","number","id_city"
788,ALGUMA RUA,"1704",5433
789,ALGUMA RUA,SN,5461
790,ALGUMA RUA,S/Nº,5370
791,ALGUMA RUA,S N,626
800,ALGUMA RUA,S N,502
802,ALGUMA RUA,S N,487
803,ALGUMA RUA,S N,638
805,ALGUMA RUA,S N,491
806,ALGUMA RUA,S N,652
807,ALGUMA RUA,S N,626
809,ALGUMA RUA,S N,680
810,ALGUMA RUA,S N,502
812,ALGUMA RUA,S N,638
813,ALGUMA RUA,S N,491
814,ALGUMA RUA,S N,652
816,ALGUMA RUA,"2059",502
817,ALGUMA RUA,KM 03,2310
818,ALGUMA RUA,s/n,2373
819,ALGUMA RUA,"1625",3095
820,ALGUMA RUA,SEM NUMERO,2606
821,ALGUMA RUA,SEM NUMERO,2834
822,ALGUMA RUA,NAO INFORMADO,2409
823,ALGUMA RUA,s/n,3096
824,ALGUMA RUA,SEM NUMERO,2834
825,ALGUMA RUA,"500",3098
829,ALGUMA RUA,SEM NUMERO,3096
840,ALGUMA RUA,"2464",3096
841,ALGUMA RUA,"2464",3096
846,ALGUMA RUA,"100",5151
847,ALGUMA RUA,s/n,5154
848,ALGUMA RUA,s/n,5158
849,ALGUMA RUA,s/n,5181
850,ALGUMA RUA,s/n,5192
852,ALGUMA RUA,s/n,5201
853,ALGUMA RUA,"100",5179
854,ALGUMA RUA,"1496",5139
855,ALGUMA RUA,"108",5151
856,ALGUMA RUA,"3023",5151
857,ALGUMA RUA,"84",5151
610,ALGUMA RUA,"250",3740
753,ALGUMA RUA,S/N,5324
781,ALGUMA RUA,"287",2873
798,ALGUMA RUA,"300",3729
801,ALGUMA RUA,"970",1986
804,ALGUMA RUA,"5635",2477
808,ALGUMA RUA,"33",2655
815,ALGUMA RUA,"474",2477
826,ALGUMA RUA,SEM NUMERO,2683
831,ALGUMA RUA,"2230",3199
834,ALGUMA RUA,"615",2655
839,ALGUMA RUA,"696",2692
842,ALGUMA RUA,"22730",4034
843,ALGUMA RUA,"156",2792
845,ALGUMA RUA,"550",2338
3763,ALGUMA RUA,s/n,5449
874,ALGUMA RUA,"333",5095
3764,ALGUMA RUA,s/n,2310
3795,ALGUMA RUA,,243
890,ALGUMA RUA,s/n,4444
892,ALGUMA RUA,"2049",4475
917,ALGUMA RUA,"3833",5310
932,ALGUMA RUA,,5310
859,ALGUMA RUA,"298",4193
860,ALGUMA RUA,"2614",3957
861,ALGUMA RUA,"91",4290
862,ALGUMA RUA,"909",4205
863,ALGUMA RUA,"1401",3992
864,ALGUMA RUA,SN,3280
865,ALGUMA RUA,s/n,3211
866,ALGUMA RUA,"1000",3271
867,ALGUMA RUA,"8580",3295
868,ALGUMA RUA,"75",3228
869,ALGUMA RUA,S/N,50
870,ALGUMA RUA,S/N,48
871,ALGUMA RUA,"7474",48
872,ALGUMA RUA,"107",4999
873,ALGUMA RUA,"6360",4978
875,ALGUMA RUA,"7464",4960
876,ALGUMA RUA,"10780",4714
877,ALGUMA RUA,S/N,4836
878,ALGUMA RUA,"499",5033
879,ALGUMA RUA,SEM NUMERO,3089
880,ALGUMA RUA,"2049",4475
881,ALGUMA RUA,SEM NUMERO,2834
882,ALGUMA RUA,SEM NUMERO,2484
884,ALGUMA RUA,SEM NUMERO,2933
885,ALGUMA RUA,SEM NUMERO,3085
886,ALGUMA RUA,SEM NUMERO,3085
887,ALGUMA RUA,"3421",3085
888,ALGUMA RUA,SEM NUMERO,3085
889,ALGUMA RUA,"1229",3085
891,ALGUMA RUA,"248",2477
893,ALGUMA RUA,SEM NUMERO,3085
894,ALGUMA RUA,"705",2947
896,ALGUMA RUA,"93",4607
897,ALGUMA RUA,S/N,472
898,ALGUMA RUA,"2861",396
899,ALGUMA RUA,"1101",5324
900,ALGUMA RUA,S/N,393
901,ALGUMA RUA,"1101",5324
902,ALGUMA RUA,S/N,369
903,ALGUMA RUA,S/N,5233
905,ALGUMA RUA,"1101",5324
906,ALGUMA RUA,"1101",5324
907,ALGUMA RUA,S/N,5261
909,ALGUMA RUA,"1001",5324
911,ALGUMA RUA,S/N,5273
912,ALGUMA RUA,"1101",5324
914,ALGUMA RUA,S/N,5288
915,ALGUMA RUA,"1101",5324
916,ALGUMA RUA,"1101",5324
919,ALGUMA RUA,"1101",5324
920,ALGUMA RUA,"2.666",5311
921,ALGUMA RUA,"1001",5324
923,ALGUMA RUA,S/N,5335
925,ALGUMA RUA,"1101",5324
926,ALGUMA RUA,"1001",5324
927,ALGUMA RUA,"1615 W",5232
929,ALGUMA RUA,"1001",5324
930,ALGUMA RUA,S/N,5322
931,ALGUMA RUA,S/N,5324
933,ALGUMA RUA,S/N,5324
934,ALGUMA RUA,S/N,5214
935,ALGUMA RUA,S/N,5345
936,ALGUMA RUA,s/n,1649
937,ALGUMA RUA,S/N,197
938,ALGUMA RUA,"156",1581
939,ALGUMA RUA,"1709",760
940,ALGUMA RUA,S/N,214
941,ALGUMA RUA,S/N,3709
942,ALGUMA RUA,"800",3783
943,ALGUMA RUA,S/N,214
945,ALGUMA RUA,S/N,214
3805,ALGUMA RUA,,626
981,ALGUMA RUA,s/n,197
983,ALGUMA RUA,s/n,243
984,ALGUMA RUA,s/n,5549
985,ALGUMA RUA,s/n,3838
987,ALGUMA RUA,s/n,5549
988,ALGUMA RUA,s/n,3838
989,ALGUMA RUA,s/n,5415
990,ALGUMA RUA,s/n,4193
991,ALGUMA RUA,s/n,5390
992,ALGUMA RUA,s/n,4193
993,ALGUMA RUA,s/n,5449
994,ALGUMA RUA,s/n,4193
997,ALGUMA RUA,,5233
998,ALGUMA RUA,s/n,4451
1000,ALGUMA RUA,s/n,5501
1001,ALGUMA RUA,s/n,2310
1004,ALGUMA RUA,s/n,5385
1005,ALGUMA RUA,,2310
1007,ALGUMA RUA,"300",2703
1008,ALGUMA RUA,s/n,3095
1009,ALGUMA RUA,s/n,3848
1010,ALGUMA RUA,s/n,4188
1011,ALGUMA RUA,s/n,4193
1012,ALGUMA RUA,,3570
1013,ALGUMA RUA,"1460",3848
1015,ALGUMA RUA,s/n,5534
1016,ALGUMA RUA,s/n,4193
1017,ALGUMA RUA,,5311
1018,ALGUMA RUA,,4451
1019,ALGUMA RUA,s/n,5385
1020,ALGUMA RUA,s/n,2310
1021,ALGUMA RUA,s/n,5541
1022,ALGUMA RUA,s/n,2310
1025,ALGUMA RUA,"490",3907
1028,ALGUMA RUA,,5236
1029,ALGUMA RUA,,2310
1031,ALGUMA RUA,,5499
1032,ALGUMA RUA,s/n,4193
1033,ALGUMA RUA,s/n,5417
1035,ALGUMA RUA,,3896
1036,ALGUMA RUA,,3838
1038,ALGUMA RUA,s/n,2822
1039,ALGUMA RUA,s/n,3848
1041,ALGUMA RUA,,3896
1042,ALGUMA RUA,,3838
1043,ALGUMA RUA,s/n,2822
1044,ALGUMA RUA,s/n,3848
1303,ALGUMA RUA,s/n,3362
947,ALGUMA RUA,"5",3838
948,ALGUMA RUA,"999",3858
949,ALGUMA RUA,S/N,236
950,ALGUMA RUA,"5",3838
951,ALGUMA RUA,S/N,236
952,ALGUMA RUA,SN,3821
954,ALGUMA RUA,S/N,236
955,ALGUMA RUA,SN,3709
956,ALGUMA RUA,"621",243
957,ALGUMA RUA,"320",268
958,ALGUMA RUA,"999",3858
959,ALGUMA RUA,S/N,291
960,ALGUMA RUA,S/N,3706
961,ALGUMA RUA,"274",3447
963,ALGUMA RUA,S/N,3447
964,ALGUMA RUA,"300",298
965,ALGUMA RUA,"299",3404
966,ALGUMA RUA,"1686",3783
967,ALGUMA RUA,S/N,298
968,ALGUMA RUA,"612",3706
969,ALGUMA RUA,S/N,298
970,ALGUMA RUA,"1656",3783
971,ALGUMA RUA,S/N,305
972,ALGUMA RUA,"1204",3381
973,ALGUMA RUA,S/N,305
974,ALGUMA RUA,"283",3508
975,ALGUMA RUA,S/N,305
977,ALGUMA RUA,S/N,3706
978,ALGUMA RUA,S/N,305
979,ALGUMA RUA,SN,305
980,ALGUMA RUA,S/N,197
982,ALGUMA RUA,S/N,295
986,ALGUMA RUA,"1501",4193
995,ALGUMA RUA,"200",4396
996,ALGUMA RUA,S N,626
999,ALGUMA RUA,"6000",3096
1002,ALGUMA RUA,"2059",502
1003,ALGUMA RUA,"1710",2338
1006,ALGUMA RUA,"81",3858
1014,ALGUMA RUA,"65",2477
1023,ALGUMA RUA,"1257",3096
1024,ALGUMA RUA,,5598
1026,ALGUMA RUA,"60",2692
1027,ALGUMA RUA,"274",3858
1030,ALGUMA RUA,"701",3858
1037,ALGUMA RUA,"441",3858
1040,ALGUMA RUA,"371",3879
1045,ALGUMA RUA,"6800",3962
1048,ALGUMA RUA,s/n,5385
1049,ALGUMA RUA,s/n,3095
1050,ALGUMA RUA,s/n,2822
1051,ALGUMA RUA,s/n,3848
1052,ALGUMA RUA,s/n,5385
1053,ALGUMA RUA,,2310
1054,ALGUMA RUA,s/n,2822
1055,ALGUMA RUA,s/n,3848
1056,ALGUMA RUA,s/n,5541
1057,ALGUMA RUA,s/n,2310
1058,ALGUMA RUA,s/n,5541
1059,ALGUMA RUA,s/n,2310
3765,ALGUMA RUA,,5346
1062,ALGUMA RUA,s/n,5328
1063,ALGUMA RUA,s/n,5324
1064,ALGUMA RUA,s/n,5555
1065,ALGUMA RUA,s/n,3838
1067,ALGUMA RUA,"1460",3848
1068,ALGUMA RUA,,2828
1069,ALGUMA RUA,"1460",3848
1070,ALGUMA RUA,,3306
1071,ALGUMA RUA,s/n,2191
1072,ALGUMA RUA,s/n,3096
1073,ALGUMA RUA,s/n,5360
1074,ALGUMA RUA,,717
1075,ALGUMA RUA,,105
1076,ALGUMA RUA,s/n,712
1077,ALGUMA RUA,"1460",3848
1078,ALGUMA RUA,,3306
1079,ALGUMA RUA,s/n,5499
1080,ALGUMA RUA,s/n,4193
1081,ALGUMA RUA,s/n,5253
1082,ALGUMA RUA,s/n,5324
1083,ALGUMA RUA,"1460",3848
1084,ALGUMA RUA,,3306
1085,ALGUMA RUA,,5269
1086,ALGUMA RUA,s/n,4451
1087,ALGUMA RUA,,3400
1088,ALGUMA RUA,,48
1089,ALGUMA RUA,,5232
1090,ALGUMA RUA,,4451
1091,ALGUMA RUA,,5333
1092,ALGUMA RUA,,4451
1093,ALGUMA RUA,,5232
1094,ALGUMA RUA,,4451
1096,ALGUMA RUA,,5311
1097,ALGUMA RUA,,4451
1098,ALGUMA RUA,s/n,5385
1099,ALGUMA RUA,s/n,3095
1100,ALGUMA RUA,s/n,2822
1101,ALGUMA RUA,s/n,3848
1102,ALGUMA RUA,s/n,5385
1103,ALGUMA RUA,s/n,2310
1104,ALGUMA RUA,s/n,5385
1105,ALGUMA RUA,s/n,2310
1106,ALGUMA RUA,s/n,3095
1107,ALGUMA RUA,s/n,3848
1108,ALGUMA RUA,s/n,5499
1109,ALGUMA RUA,s/n,4193
1110,ALGUMA RUA,s/n,5549
1111,ALGUMA RUA,s/n,3838
1112,ALGUMA RUA,,3693
1113,ALGUMA RUA,,3838
1114,ALGUMA RUA,s/n,5482
1115,ALGUMA RUA,s/n,2310
1116,ALGUMA RUA,s/n,5482
1117,ALGUMA RUA,s/n,4193
1118,ALGUMA RUA,s/n,5415
1119,ALGUMA RUA,s/n,4193
1120,ALGUMA RUA,,5346
1121,ALGUMA RUA,,237
1122,ALGUMA RUA,s/n,5501
1123,ALGUMA RUA,s/n,4193
1124,ALGUMA RUA,s/n,5422
1125,ALGUMA RUA,s/n,2310
1126,ALGUMA RUA,s/n,5335
1127,ALGUMA RUA,s/n,237
3766,ALGUMA RUA,s/n,5324
1130,ALGUMA RUA,s/n,5337
1131,ALGUMA RUA,,237
3786,ALGUMA RUA,s/n,189
1134,ALGUMA RUA,,3693
1135,ALGUMA RUA,,3838
1138,ALGUMA RUA,,5336
1139,ALGUMA RUA,,237
517,ALGUMA RUA,"1066",4193
1150,ALGUMA RUA,,5346
1151,ALGUMA RUA,s/n,237
1155,ALGUMA RUA,,5439
1156,ALGUMA RUA,,3848
1157,ALGUMA RUA,,5261
1158,ALGUMA RUA,,237
1160,ALGUMA RUA,s/n,344
1161,ALGUMA RUA,s/n,626
1162,ALGUMA RUA,s/n,292
1163,ALGUMA RUA,s/n,626
1285,ALGUMA RUA,,237
1137,ALGUMA RUA,"215",664
1143,ALGUMA RUA,"1",377
1145,ALGUMA RUA,"100",913
1152,ALGUMA RUA,"539",377
1128,ALGUMA RUA,"53",502
1132,ALGUMA RUA,S/N,443
1140,ALGUMA RUA,S/N,259
1154,ALGUMA RUA,SN,726
1153,ALGUMA RUA,Nº 01,369
1142,ALGUMA RUA,S/N,443
1066,ALGUMA RUA,"1220",3095
1159,ALGUMA RUA,"58",377
1046,ALGUMA RUA,SN,4143
1047,ALGUMA RUA,"1050",4960
1060,ALGUMA RUA,S/N,268
1095,ALGUMA RUA,S/N,197
1136,ALGUMA RUA,S/N,5248
1144,ALGUMA RUA,"209",2090
1146,ALGUMA RUA,"1",664
1147,ALGUMA RUA,S/N,268
1148,ALGUMA RUA,SN,913
1149,ALGUMA RUA,S/N,377
1141,ALGUMA RUA,"250",3410
1166,ALGUMA RUA,s/n,292
1167,ALGUMA RUA,s/n,626
3767,ALGUMA RUA,,2822
1169,ALGUMA RUA,s/n,2822
1170,ALGUMA RUA,s/n,3848
1171,ALGUMA RUA,s/n,5356
1172,ALGUMA RUA,s/n,2310
1173,ALGUMA RUA,s/n,5439
1174,ALGUMA RUA,s/n,2310
1175,ALGUMA RUA,s/n,5410
1176,ALGUMA RUA,s/n,2310
1177,ALGUMA RUA,s/n,5462
1178,ALGUMA RUA,s/n,2310
1179,ALGUMA RUA,s/n,5288
1180,ALGUMA RUA,s/n,5324
1181,ALGUMA RUA,s/n,5439
1182,ALGUMA RUA,s/n,2310
1183,ALGUMA RUA,s/n,5439
1184,ALGUMA RUA,s/n,3848
1187,ALGUMA RUA,"1460",3848
1188,ALGUMA RUA,,5537
1189,ALGUMA RUA,s/n,5439
1190,ALGUMA RUA,s/n,3848
3768,ALGUMA RUA,s/n,2871
1197,ALGUMA RUA,s/n,5149
1198,ALGUMA RUA,"0",3494
1199,ALGUMA RUA,"1460",3848
1201,ALGUMA RUA,s/n,3095
1202,ALGUMA RUA,s/n,3848
1204,ALGUMA RUA,s/n,4759
1205,ALGUMA RUA,s/n,4978
1206,ALGUMA RUA,,5306
1207,ALGUMA RUA,,237
1208,ALGUMA RUA,s/n,4010
1209,ALGUMA RUA,s/n,4193
1210,ALGUMA RUA,,5306
1211,ALGUMA RUA,,237
1212,ALGUMA RUA,s/n,4215
1213,ALGUMA RUA,s/n,4193
1214,ALGUMA RUA,s/n,2279
1215,ALGUMA RUA,s/n,3848
1216,ALGUMA RUA,s/n,5288
1217,ALGUMA RUA,s/n,5324
1218,ALGUMA RUA,"1460",3848
1219,ALGUMA RUA,,2828
1336,ALGUMA RUA,"0",2828
1220,ALGUMA RUA,s/n,4292
1221,ALGUMA RUA,s/n,4193
1224,ALGUMA RUA,s/n,4759
1225,ALGUMA RUA,s/n,4978
1227,ALGUMA RUA,s/n,4932
1228,ALGUMA RUA,s/n,4978
1229,ALGUMA RUA,s/n,4759
1230,ALGUMA RUA,s/n,4978
1231,ALGUMA RUA,s/n,4752
1232,ALGUMA RUA,s/n,4978
1233,ALGUMA RUA,,5336
1234,ALGUMA RUA,,237
1235,ALGUMA RUA,,5261
1236,ALGUMA RUA,,237
1237,ALGUMA RUA,s/n,4875
1238,ALGUMA RUA,s/n,4978
1239,ALGUMA RUA,,5337
1240,ALGUMA RUA,,237
1241,ALGUMA RUA,s/n,5385
1242,ALGUMA RUA,s/n,4193
1243,ALGUMA RUA,s/n,5439
1244,ALGUMA RUA,s/n,3848
1247,ALGUMA RUA,s/n,2822
1248,ALGUMA RUA,s/n,3848
1249,ALGUMA RUA,s/n,2822
1250,ALGUMA RUA,s/n,3848
1251,ALGUMA RUA,,5336
1252,ALGUMA RUA,,237
1253,ALGUMA RUA,s/n,2822
1254,ALGUMA RUA,s/n,3848
1255,ALGUMA RUA,,3552
1256,ALGUMA RUA,,3838
1257,ALGUMA RUA,s/n,2597
1258,ALGUMA RUA,s/n,3848
1260,ALGUMA RUA,,5229
1261,ALGUMA RUA,,4451
1262,ALGUMA RUA,s/n,2473
1263,ALGUMA RUA,s/n,3848
1264,ALGUMA RUA,s/n,2473
1265,ALGUMA RUA,,3848
1266,ALGUMA RUA,s/n,5098
1267,ALGUMA RUA,s/n,4978
1268,ALGUMA RUA,s/n,4790
1269,ALGUMA RUA,s/n,4978
1270,ALGUMA RUA,s/n,4790
1271,ALGUMA RUA,s/n,4978
1272,ALGUMA RUA,s/n,4939
1273,ALGUMA RUA,,4978
1274,ALGUMA RUA,s/n,4939
1275,ALGUMA RUA,s/n,4978
1276,ALGUMA RUA,s/n,4664
1277,ALGUMA RUA,s/n,4978
1278,ALGUMA RUA,s/n,5415
1279,ALGUMA RUA,s/n,4193
1280,ALGUMA RUA,,5240
1281,ALGUMA RUA,,237
1282,ALGUMA RUA,s/n,5095
1283,ALGUMA RUA,s/n,4978
1284,ALGUMA RUA,,5346
1165,ALGUMA RUA,"53",502
1191,ALGUMA RUA,"47-50",3636
1192,ALGUMA RUA,"278",3729
1193,ALGUMA RUA,SN,472
1194,ALGUMA RUA,"260",3399
1195,ALGUMA RUA,S/N,3342
1200,ALGUMA RUA,"1210",3783
1203,ALGUMA RUA,"4063",3364
1222,ALGUMA RUA,S/N,5273
1223,ALGUMA RUA,"327",3686
1226,ALGUMA RUA,"2474",5209
1245,ALGUMA RUA,"607",3494
1246,ALGUMA RUA,"100",3580
1259,ALGUMA RUA,"311",3858
1286,ALGUMA RUA,"1460",3848
1287,ALGUMA RUA,,2647
1289,ALGUMA RUA,s/n,5541
3769,ALGUMA RUA,,626
1290,ALGUMA RUA,s/n,3838
1291,ALGUMA RUA,s/n,5253
1292,ALGUMA RUA,s/n,5324
1293,ALGUMA RUA,s/n,5337
1294,ALGUMA RUA,s/n,237
3770,ALGUMA RUA,,245
3806,ALGUMA RUA,,200
1299,ALGUMA RUA,s/n,383
1300,ALGUMA RUA,s/n,664
1301,ALGUMA RUA,s/n,2822
1302,ALGUMA RUA,s/n,3848
1304,ALGUMA RUA,s/n,3848
1305,ALGUMA RUA,s/n,5417
1306,ALGUMA RUA,s/n,4193
1307,ALGUMA RUA,s/n,5595
1308,ALGUMA RUA,s/n,3838
1309,ALGUMA RUA,s/n,5385
1310,ALGUMA RUA,s/n,3838
1311,ALGUMA RUA,s/n,5499
1312,ALGUMA RUA,s/n,3838
1313,ALGUMA RUA,s/n,5320
1314,ALGUMA RUA,s/n,5324
1315,ALGUMA RUA,s/n,5328
1316,ALGUMA RUA,s/n,5324
1317,ALGUMA RUA,s/n,3362
1318,ALGUMA RUA,s/n,3848
1319,ALGUMA RUA,,5337
1320,ALGUMA RUA,,237
1321,ALGUMA RUA,,5317
1322,ALGUMA RUA,,237
1323,ALGUMA RUA,,5337
1324,ALGUMA RUA,,237
1325,ALGUMA RUA,s/n,5449
1326,ALGUMA RUA,s/n,2310
1327,ALGUMA RUA,s/n,5417
1328,ALGUMA RUA,s/n,2310
1329,ALGUMA RUA,,5336
1330,ALGUMA RUA,,237
1331,ALGUMA RUA,s/n,5541
1332,ALGUMA RUA,s/n,2310
1333,ALGUMA RUA,s/n,5385
1334,ALGUMA RUA,s/n,2310
1335,ALGUMA RUA,"1460",3848
1337,ALGUMA RUA,s/n,466
1338,ALGUMA RUA,s/n,664
1339,ALGUMA RUA,s/n,457
1340,ALGUMA RUA,s/n,664
1341,ALGUMA RUA,s/n,457
1342,ALGUMA RUA,s/n,664
1344,ALGUMA RUA,s/n,457
1345,ALGUMA RUA,s/n,197
1346,ALGUMA RUA,s/n,2822
1347,ALGUMA RUA,s/n,3848
1348,ALGUMA RUA,,3494
1349,ALGUMA RUA,"1460",3848
1350,ALGUMA RUA,',5287
1351,ALGUMA RUA,,237
1353,ALGUMA RUA,s/n,268
1354,ALGUMA RUA,s/n,197
1356,ALGUMA RUA,s/n,5449
1357,ALGUMA RUA,s/n,2310
1359,ALGUMA RUA,,5337
1360,ALGUMA RUA,,237
1361,ALGUMA RUA,s/n,268
1362,ALGUMA RUA,s/n,197
1364,ALGUMA RUA,,5242
1365,ALGUMA RUA,,237
1366,ALGUMA RUA,s/n,2822
1367,ALGUMA RUA,s/n,3848
1368,ALGUMA RUA,,5335
1369,ALGUMA RUA,,237
1373,ALGUMA RUA,,5346
1374,ALGUMA RUA,,237
1375,ALGUMA RUA,,5213
1376,ALGUMA RUA,,237
1382,ALGUMA RUA,s/n,5499
1383,ALGUMA RUA,s/n,3095
1384,ALGUMA RUA,s/n,5385
1385,ALGUMA RUA,s/n,3838
1386,ALGUMA RUA,s/n,4010
1387,ALGUMA RUA,s/n,4193
1388,ALGUMA RUA,s/n,5538
1389,ALGUMA RUA,s/n,3095
1391,ALGUMA RUA,s/n,5356
1392,ALGUMA RUA,s/n,3095
1393,ALGUMA RUA,s/n,2822
1394,ALGUMA RUA,s/n,3848
1395,ALGUMA RUA,,5336
1396,ALGUMA RUA,,237
1397,ALGUMA RUA,,5343
1398,ALGUMA RUA,,237
1400,ALGUMA RUA,,5343
1288,ALGUMA RUA,"65",3858
1295,ALGUMA RUA,"1010",3858
1296,ALGUMA RUA,"190",4797
1343,ALGUMA RUA,"768",3291
1352,ALGUMA RUA,"131",3840
1355,ALGUMA RUA,"465",3858
1358,ALGUMA RUA,"290",3840
1363,ALGUMA RUA,"16",3858
1370,ALGUMA RUA,"543",3858
1371,ALGUMA RUA,"405",3858
1372,ALGUMA RUA,"110",5004
1377,ALGUMA RUA,"550",3673
1379,ALGUMA RUA,"59",3858
1381,ALGUMA RUA,"27",1975
1378,ALGUMA RUA,"620",3858
1390,ALGUMA RUA,"987",4945
1399,ALGUMA RUA,S/N,4848
1401,ALGUMA RUA,,237
1402,ALGUMA RUA,,5337
1403,ALGUMA RUA,,237
1404,ALGUMA RUA,s/n,5462
1405,ALGUMA RUA,s/n,2310
1406,ALGUMA RUA,s/n,5462
1407,ALGUMA RUA,s/n,2310
1408,ALGUMA RUA,s/n,5422
1409,ALGUMA RUA,s/n,2310
1410,ALGUMA RUA,,5338
1411,ALGUMA RUA,,4451
1412,ALGUMA RUA,s/n,344
1413,ALGUMA RUA,s/n,626
1414,ALGUMA RUA,,3583
1415,ALGUMA RUA,"1460",3848
1416,ALGUMA RUA,s/n,2866
1417,ALGUMA RUA,s/n,3848
1418,ALGUMA RUA,s/n,373
1419,ALGUMA RUA,s/n,626
1420,ALGUMA RUA,s/n,225
1421,ALGUMA RUA,s/n,626
1422,ALGUMA RUA,s/n,5449
1423,ALGUMA RUA,s/n,2310
1424,ALGUMA RUA,s/n,5541
1425,ALGUMA RUA,s/n,2310
1426,ALGUMA RUA,s/n,5385
1427,ALGUMA RUA,s/n,2310
1428,ALGUMA RUA,s/n,5417
1429,ALGUMA RUA,,2310
3771,ALGUMA RUA,,626
3772,ALGUMA RUA,,200
1435,ALGUMA RUA,,5213
1436,ALGUMA RUA,,237
1437,ALGUMA RUA,,5317
1438,ALGUMA RUA,,237
1439,ALGUMA RUA,s/n,292
1440,ALGUMA RUA,s/n,197
1441,ALGUMA RUA,,5236
1442,ALGUMA RUA,,2310
1445,ALGUMA RUA,s/n,2597
1446,ALGUMA RUA,s/n,3848
1448,ALGUMA RUA,s/n,2822
1449,ALGUMA RUA,s/n,3848
1453,ALGUMA RUA,"1759",5324
1454,ALGUMA RUA,s/n,2866
1455,ALGUMA RUA,s/n,3848
1456,ALGUMA RUA,s/n,2822
1457,ALGUMA RUA,s/n,3848
1459,ALGUMA RUA,s/n,5039
1460,ALGUMA RUA,s/n,4978
1464,ALGUMA RUA,,5336
1465,ALGUMA RUA,,237
1469,ALGUMA RUA,,5336
1470,ALGUMA RUA,,237
1471,ALGUMA RUA,s/n,5092
1472,ALGUMA RUA,s/n,4978
1474,ALGUMA RUA,s/n,5499
1475,ALGUMA RUA,s/n,3838
1476,ALGUMA RUA,s/n,2822
1477,ALGUMA RUA,s/n,3848
1478,ALGUMA RUA,s/n,2597
1479,ALGUMA RUA,s/n,3848
1480,ALGUMA RUA,s/n,2822
1481,ALGUMA RUA,s/n,3848
1482,ALGUMA RUA,,5253
1483,ALGUMA RUA,,237
1484,ALGUMA RUA,"08",4156
1490,ALGUMA RUA,,5340
1491,ALGUMA RUA,,237
1493,ALGUMA RUA,s/n,383
1494,ALGUMA RUA,s/n,664
1496,ALGUMA RUA,s/n,5415
1497,ALGUMA RUA,s/n,4193
1499,ALGUMA RUA,"48",1934
1501,ALGUMA RUA,s/n,373
1502,ALGUMA RUA,s/n,626
1503,ALGUMA RUA,s/n,292
1504,ALGUMA RUA,s/n,626
1505,ALGUMA RUA,s/n,626
1506,ALGUMA RUA,s/n,1354
1507,ALGUMA RUA,s/n,428
1508,ALGUMA RUA,s/n,626
1509,ALGUMA RUA,s/n,626
1510,ALGUMA RUA,s/n,1354
1511,ALGUMA RUA,,626
1512,ALGUMA RUA,,288
1513,ALGUMA RUA,s/n,5385
1514,ALGUMA RUA,s/n,3838
1515,ALGUMA RUA,s/n,5385
1468,ALGUMA RUA,SEM NUMERO,3062
1485,ALGUMA RUA,"6630",4193
1489,ALGUMA RUA,"322",4001
1486,ALGUMA RUA,SN,3962
1473,ALGUMA RUA,S N,626
1500,ALGUMA RUA,"4165",5310
1487,ALGUMA RUA,"445",3992
1430,ALGUMA RUA,"5040",3404
1431,ALGUMA RUA,"378",4632
1433,ALGUMA RUA,"159",2617
1434,ALGUMA RUA,SEM NUMERO,2394
1443,ALGUMA RUA,S/N,1934
1444,ALGUMA RUA,"2055",4401
1447,ALGUMA RUA,S/N,4408
1450,ALGUMA RUA,"685",4408
1451,ALGUMA RUA,SN,4193
1452,ALGUMA RUA,"5393",4009
1458,ALGUMA RUA,"2975",4475
1461,ALGUMA RUA,"601",3494
1462,ALGUMA RUA,SEM NUMERO,2508
1467,ALGUMA RUA,S/N,4945
1743,ALGUMA RUA,,626
1488,ALGUMA RUA,"611",5324
1492,ALGUMA RUA,"147",3096
1495,ALGUMA RUA,"277",4215
1498,ALGUMA RUA,"215",664
1516,ALGUMA RUA,s/n,3838
1517,ALGUMA RUA,s/n,5499
1518,ALGUMA RUA,s/n,3095
1519,ALGUMA RUA,"141",4396
1520,ALGUMA RUA,,4475
1521,ALGUMA RUA,"141",4396
1522,ALGUMA RUA,,4475
1523,ALGUMA RUA,s/n,5415
1524,ALGUMA RUA,s/n,3838
1525,ALGUMA RUA,,3698
1526,ALGUMA RUA,,3838
1527,ALGUMA RUA,s/n,268
1528,ALGUMA RUA,s/n,197
1529,ALGUMA RUA,,3698
1530,ALGUMA RUA,,3838
1531,ALGUMA RUA,s/n,292
1532,ALGUMA RUA,s/n,197
1533,ALGUMA RUA,,3698
1534,ALGUMA RUA,,3838
1535,ALGUMA RUA,,3552
1536,ALGUMA RUA,,3838
1537,ALGUMA RUA,s/n,457
1538,ALGUMA RUA,s/n,626
1539,ALGUMA RUA,s/n,280
1540,ALGUMA RUA,s/n,197
1541,ALGUMA RUA,sn,4630
1542,ALGUMA RUA,,4475
1543,ALGUMA RUA,"46",4432
1544,ALGUMA RUA,,4475
1546,ALGUMA RUA,sn,4581
1547,ALGUMA RUA,,4475
1548,ALGUMA RUA,sn,4396
1549,ALGUMA RUA,,4475
1550,ALGUMA RUA,,4475
1551,ALGUMA RUA,,4398
1553,ALGUMA RUA,,4475
1554,ALGUMA RUA,,4375
1555,ALGUMA RUA,,4475
1556,ALGUMA RUA,"450",4012
1558,ALGUMA RUA,,626
1559,ALGUMA RUA,,383
1561,ALGUMA RUA,s/n,5415
1562,ALGUMA RUA,s/n,3838
